"","steps","date","interval","DateForm","Day","DayType"
"8682",0,"2012-10-31","325",2012-10-31,"Wednesday","Weekday"
"8683",0,"2012-10-31","330",2012-10-31,"Wednesday","Weekday"
"8684",0,"2012-10-31","335",2012-10-31,"Wednesday","Weekday"
"8685",0,"2012-10-31","340",2012-10-31,"Wednesday","Weekday"
"8686",0,"2012-10-31","345",2012-10-31,"Wednesday","Weekday"
"8687",0,"2012-10-31","350",2012-10-31,"Wednesday","Weekday"
"8688",0,"2012-10-31","355",2012-10-31,"Wednesday","Weekday"
"8689",0,"2012-10-31","400",2012-10-31,"Wednesday","Weekday"
"8690",0,"2012-10-31","405",2012-10-31,"Wednesday","Weekday"
"8691",0,"2012-10-31","410",2012-10-31,"Wednesday","Weekday"
"8692",0,"2012-10-31","415",2012-10-31,"Wednesday","Weekday"
"8693",0,"2012-10-31","420",2012-10-31,"Wednesday","Weekday"
"8694",0,"2012-10-31","425",2012-10-31,"Wednesday","Weekday"
"8695",0,"2012-10-31","430",2012-10-31,"Wednesday","Weekday"
"8696",0,"2012-10-31","435",2012-10-31,"Wednesday","Weekday"
"8697",0,"2012-10-31","440",2012-10-31,"Wednesday","Weekday"
"8698",0,"2012-10-31","445",2012-10-31,"Wednesday","Weekday"
"8699",0,"2012-10-31","450",2012-10-31,"Wednesday","Weekday"
"8700",0,"2012-10-31","455",2012-10-31,"Wednesday","Weekday"
"8701",0,"2012-10-31","500",2012-10-31,"Wednesday","Weekday"
"8702",0,"2012-10-31","505",2012-10-31,"Wednesday","Weekday"
"8703",0,"2012-10-31","510",2012-10-31,"Wednesday","Weekday"
"8704",0,"2012-10-31","515",2012-10-31,"Wednesday","Weekday"
"8705",0,"2012-10-31","520",2012-10-31,"Wednesday","Weekday"
"8706",0,"2012-10-31","525",2012-10-31,"Wednesday","Weekday"
"8707",0,"2012-10-31","530",2012-10-31,"Wednesday","Weekday"
"8708",0,"2012-10-31","535",2012-10-31,"Wednesday","Weekday"
"8709",0,"2012-10-31","540",2012-10-31,"Wednesday","Weekday"
"8710",0,"2012-10-31","545",2012-10-31,"Wednesday","Weekday"
"8711",0,"2012-10-31","550",2012-10-31,"Wednesday","Weekday"
"8712",0,"2012-10-31","555",2012-10-31,"Wednesday","Weekday"
"8713",0,"2012-10-31","600",2012-10-31,"Wednesday","Weekday"
"8714",0,"2012-10-31","605",2012-10-31,"Wednesday","Weekday"
"8715",0,"2012-10-31","610",2012-10-31,"Wednesday","Weekday"
"8716",0,"2012-10-31","615",2012-10-31,"Wednesday","Weekday"
"8717",0,"2012-10-31","620",2012-10-31,"Wednesday","Weekday"
"8718",0,"2012-10-31","625",2012-10-31,"Wednesday","Weekday"
"8719",22,"2012-10-31","630",2012-10-31,"Wednesday","Weekday"
"8720",63,"2012-10-31","635",2012-10-31,"Wednesday","Weekday"
"8721",36,"2012-10-31","640",2012-10-31,"Wednesday","Weekday"
"8722",65,"2012-10-31","645",2012-10-31,"Wednesday","Weekday"
"8723",84,"2012-10-31","650",2012-10-31,"Wednesday","Weekday"
"8724",436,"2012-10-31","655",2012-10-31,"Wednesday","Weekday"
"8725",594,"2012-10-31","700",2012-10-31,"Wednesday","Weekday"
"8726",443,"2012-10-31","705",2012-10-31,"Wednesday","Weekday"
"8727",749,"2012-10-31","710",2012-10-31,"Wednesday","Weekday"
"8728",717,"2012-10-31","715",2012-10-31,"Wednesday","Weekday"
"8729",751,"2012-10-31","720",2012-10-31,"Wednesday","Weekday"
"8730",747,"2012-10-31","725",2012-10-31,"Wednesday","Weekday"
"8731",757,"2012-10-31","730",2012-10-31,"Wednesday","Weekday"
"8732",714,"2012-10-31","735",2012-10-31,"Wednesday","Weekday"
"8733",301,"2012-10-31","740",2012-10-31,"Wednesday","Weekday"
"8734",584,"2012-10-31","745",2012-10-31,"Wednesday","Weekday"
"8735",358,"2012-10-31","750",2012-10-31,"Wednesday","Weekday"
"8736",0,"2012-10-31","755",2012-10-31,"Wednesday","Weekday"
"8737",32,"2012-10-31","800",2012-10-31,"Wednesday","Weekday"
"8738",0,"2012-10-31","805",2012-10-31,"Wednesday","Weekday"
"8739",0,"2012-10-31","810",2012-10-31,"Wednesday","Weekday"
"8740",0,"2012-10-31","815",2012-10-31,"Wednesday","Weekday"
"8741",15,"2012-10-31","820",2012-10-31,"Wednesday","Weekday"
"8742",85,"2012-10-31","825",2012-10-31,"Wednesday","Weekday"
"8743",146,"2012-10-31","830",2012-10-31,"Wednesday","Weekday"
"8744",0,"2012-10-31","835",2012-10-31,"Wednesday","Weekday"
"8745",0,"2012-10-31","840",2012-10-31,"Wednesday","Weekday"
"8746",0,"2012-10-31","845",2012-10-31,"Wednesday","Weekday"
"8747",18,"2012-10-31","850",2012-10-31,"Wednesday","Weekday"
"8748",18,"2012-10-31","855",2012-10-31,"Wednesday","Weekday"
"8749",0,"2012-10-31","900",2012-10-31,"Wednesday","Weekday"
"8750",23,"2012-10-31","905",2012-10-31,"Wednesday","Weekday"
"8751",0,"2012-10-31","910",2012-10-31,"Wednesday","Weekday"
"8752",143,"2012-10-31","915",2012-10-31,"Wednesday","Weekday"
"8753",463,"2012-10-31","920",2012-10-31,"Wednesday","Weekday"
"8754",0,"2012-10-31","925",2012-10-31,"Wednesday","Weekday"
"8755",103,"2012-10-31","930",2012-10-31,"Wednesday","Weekday"
"8756",0,"2012-10-31","935",2012-10-31,"Wednesday","Weekday"
"8757",0,"2012-10-31","940",2012-10-31,"Wednesday","Weekday"
"8758",0,"2012-10-31","945",2012-10-31,"Wednesday","Weekday"
"8759",123,"2012-10-31","950",2012-10-31,"Wednesday","Weekday"
"8760",260,"2012-10-31","955",2012-10-31,"Wednesday","Weekday"
"8761",122,"2012-10-31","1000",2012-10-31,"Wednesday","Weekday"
"8762",0,"2012-10-31","1005",2012-10-31,"Wednesday","Weekday"
"8763",0,"2012-10-31","1010",2012-10-31,"Wednesday","Weekday"
"8764",0,"2012-10-31","1015",2012-10-31,"Wednesday","Weekday"
"8765",0,"2012-10-31","1020",2012-10-31,"Wednesday","Weekday"
"8766",0,"2012-10-31","1025",2012-10-31,"Wednesday","Weekday"
"8767",206,"2012-10-31","1030",2012-10-31,"Wednesday","Weekday"
"8768",128,"2012-10-31","1035",2012-10-31,"Wednesday","Weekday"
"8769",67,"2012-10-31","1040",2012-10-31,"Wednesday","Weekday"
"8770",8,"2012-10-31","1045",2012-10-31,"Wednesday","Weekday"
"8771",0,"2012-10-31","1050",2012-10-31,"Wednesday","Weekday"
"8772",15,"2012-10-31","1055",2012-10-31,"Wednesday","Weekday"
"8773",20,"2012-10-31","1100",2012-10-31,"Wednesday","Weekday"
"8774",0,"2012-10-31","1105",2012-10-31,"Wednesday","Weekday"
"8775",0,"2012-10-31","1110",2012-10-31,"Wednesday","Weekday"
"8776",0,"2012-10-31","1115",2012-10-31,"Wednesday","Weekday"
"8777",0,"2012-10-31","1120",2012-10-31,"Wednesday","Weekday"
"8778",0,"2012-10-31","1125",2012-10-31,"Wednesday","Weekday"
"8779",0,"2012-10-31","1130",2012-10-31,"Wednesday","Weekday"
"8780",0,"2012-10-31","1135",2012-10-31,"Wednesday","Weekday"
"8781",0,"2012-10-31","1140",2012-10-31,"Wednesday","Weekday"
"8782",0,"2012-10-31","1145",2012-10-31,"Wednesday","Weekday"
"8783",0,"2012-10-31","1150",2012-10-31,"Wednesday","Weekday"
"8784",0,"2012-10-31","1155",2012-10-31,"Wednesday","Weekday"
"8785",0,"2012-10-31","1200",2012-10-31,"Wednesday","Weekday"
"8786",0,"2012-10-31","1205",2012-10-31,"Wednesday","Weekday"
"8787",0,"2012-10-31","1210",2012-10-31,"Wednesday","Weekday"
"8788",0,"2012-10-31","1215",2012-10-31,"Wednesday","Weekday"
"8789",286,"2012-10-31","1220",2012-10-31,"Wednesday","Weekday"
"8790",136,"2012-10-31","1225",2012-10-31,"Wednesday","Weekday"
"8791",170,"2012-10-31","1230",2012-10-31,"Wednesday","Weekday"
"8792",0,"2012-10-31","1235",2012-10-31,"Wednesday","Weekday"
"8793",0,"2012-10-31","1240",2012-10-31,"Wednesday","Weekday"
"8794",0,"2012-10-31","1245",2012-10-31,"Wednesday","Weekday"
"8795",0,"2012-10-31","1250",2012-10-31,"Wednesday","Weekday"
"8796",157,"2012-10-31","1255",2012-10-31,"Wednesday","Weekday"
"8797",0,"2012-10-31","1300",2012-10-31,"Wednesday","Weekday"
"8798",0,"2012-10-31","1305",2012-10-31,"Wednesday","Weekday"
"8799",7,"2012-10-31","1310",2012-10-31,"Wednesday","Weekday"
"8800",0,"2012-10-31","1315",2012-10-31,"Wednesday","Weekday"
"8801",0,"2012-10-31","1320",2012-10-31,"Wednesday","Weekday"
"8802",0,"2012-10-31","1325",2012-10-31,"Wednesday","Weekday"
"8803",0,"2012-10-31","1330",2012-10-31,"Wednesday","Weekday"
"8804",0,"2012-10-31","1335",2012-10-31,"Wednesday","Weekday"
"8805",65,"2012-10-31","1340",2012-10-31,"Wednesday","Weekday"
"8806",0,"2012-10-31","1345",2012-10-31,"Wednesday","Weekday"
"8807",0,"2012-10-31","1350",2012-10-31,"Wednesday","Weekday"
"8808",0,"2012-10-31","1355",2012-10-31,"Wednesday","Weekday"
"8809",55,"2012-10-31","1400",2012-10-31,"Wednesday","Weekday"
"8810",0,"2012-10-31","1405",2012-10-31,"Wednesday","Weekday"
"8811",0,"2012-10-31","1410",2012-10-31,"Wednesday","Weekday"
"8812",0,"2012-10-31","1415",2012-10-31,"Wednesday","Weekday"
"8813",82,"2012-10-31","1420",2012-10-31,"Wednesday","Weekday"
"8814",112,"2012-10-31","1425",2012-10-31,"Wednesday","Weekday"
"8815",83,"2012-10-31","1430",2012-10-31,"Wednesday","Weekday"
"8816",17,"2012-10-31","1435",2012-10-31,"Wednesday","Weekday"
"8817",0,"2012-10-31","1440",2012-10-31,"Wednesday","Weekday"
"8818",0,"2012-10-31","1445",2012-10-31,"Wednesday","Weekday"
"8819",0,"2012-10-31","1450",2012-10-31,"Wednesday","Weekday"
"8820",0,"2012-10-31","1455",2012-10-31,"Wednesday","Weekday"
"8821",0,"2012-10-31","1500",2012-10-31,"Wednesday","Weekday"
"8822",0,"2012-10-31","1505",2012-10-31,"Wednesday","Weekday"
"8823",0,"2012-10-31","1510",2012-10-31,"Wednesday","Weekday"
"8824",0,"2012-10-31","1515",2012-10-31,"Wednesday","Weekday"
"8825",0,"2012-10-31","1520",2012-10-31,"Wednesday","Weekday"
"8826",0,"2012-10-31","1525",2012-10-31,"Wednesday","Weekday"
"8827",0,"2012-10-31","1530",2012-10-31,"Wednesday","Weekday"
"8828",6,"2012-10-31","1535",2012-10-31,"Wednesday","Weekday"
"8829",18,"2012-10-31","1540",2012-10-31,"Wednesday","Weekday"
"8830",0,"2012-10-31","1545",2012-10-31,"Wednesday","Weekday"
"8831",0,"2012-10-31","1550",2012-10-31,"Wednesday","Weekday"
"8832",0,"2012-10-31","1555",2012-10-31,"Wednesday","Weekday"
"8833",0,"2012-10-31","1600",2012-10-31,"Wednesday","Weekday"
"8834",148,"2012-10-31","1605",2012-10-31,"Wednesday","Weekday"
"8835",492,"2012-10-31","1610",2012-10-31,"Wednesday","Weekday"
"8836",191,"2012-10-31","1615",2012-10-31,"Wednesday","Weekday"
"8837",0,"2012-10-31","1620",2012-10-31,"Wednesday","Weekday"
"8838",0,"2012-10-31","1625",2012-10-31,"Wednesday","Weekday"
"8839",59,"2012-10-31","1630",2012-10-31,"Wednesday","Weekday"
"8840",17,"2012-10-31","1635",2012-10-31,"Wednesday","Weekday"
"8841",27,"2012-10-31","1640",2012-10-31,"Wednesday","Weekday"
"8842",0,"2012-10-31","1645",2012-10-31,"Wednesday","Weekday"
"8843",0,"2012-10-31","1650",2012-10-31,"Wednesday","Weekday"
"8844",0,"2012-10-31","1655",2012-10-31,"Wednesday","Weekday"
"8845",48,"2012-10-31","1700",2012-10-31,"Wednesday","Weekday"
"8846",58,"2012-10-31","1705",2012-10-31,"Wednesday","Weekday"
"8847",89,"2012-10-31","1710",2012-10-31,"Wednesday","Weekday"
"8848",24,"2012-10-31","1715",2012-10-31,"Wednesday","Weekday"
"8849",180,"2012-10-31","1720",2012-10-31,"Wednesday","Weekday"
"8850",414,"2012-10-31","1725",2012-10-31,"Wednesday","Weekday"
"8851",148,"2012-10-31","1730",2012-10-31,"Wednesday","Weekday"
"8852",306,"2012-10-31","1735",2012-10-31,"Wednesday","Weekday"
"8853",111,"2012-10-31","1740",2012-10-31,"Wednesday","Weekday"
"8854",314,"2012-10-31","1745",2012-10-31,"Wednesday","Weekday"
"8855",63,"2012-10-31","1750",2012-10-31,"Wednesday","Weekday"
"8856",68,"2012-10-31","1755",2012-10-31,"Wednesday","Weekday"
"8857",53,"2012-10-31","1800",2012-10-31,"Wednesday","Weekday"
"8858",63,"2012-10-31","1805",2012-10-31,"Wednesday","Weekday"
"8859",12,"2012-10-31","1810",2012-10-31,"Wednesday","Weekday"
"8860",0,"2012-10-31","1815",2012-10-31,"Wednesday","Weekday"
"8861",29,"2012-10-31","1820",2012-10-31,"Wednesday","Weekday"
"8862",171,"2012-10-31","1825",2012-10-31,"Wednesday","Weekday"
"8863",11,"2012-10-31","1830",2012-10-31,"Wednesday","Weekday"
"8864",77,"2012-10-31","1835",2012-10-31,"Wednesday","Weekday"
"8865",36,"2012-10-31","1840",2012-10-31,"Wednesday","Weekday"
"8866",42,"2012-10-31","1845",2012-10-31,"Wednesday","Weekday"
"8867",64,"2012-10-31","1850",2012-10-31,"Wednesday","Weekday"
"8868",0,"2012-10-31","1855",2012-10-31,"Wednesday","Weekday"
"8869",82,"2012-10-31","1900",2012-10-31,"Wednesday","Weekday"
"8870",48,"2012-10-31","1905",2012-10-31,"Wednesday","Weekday"
"8871",457,"2012-10-31","1910",2012-10-31,"Wednesday","Weekday"
"8872",503,"2012-10-31","1915",2012-10-31,"Wednesday","Weekday"
"8873",140,"2012-10-31","1920",2012-10-31,"Wednesday","Weekday"
"8874",40,"2012-10-31","1925",2012-10-31,"Wednesday","Weekday"
"8875",51,"2012-10-31","1930",2012-10-31,"Wednesday","Weekday"
"8876",0,"2012-10-31","1935",2012-10-31,"Wednesday","Weekday"
"8877",0,"2012-10-31","1940",2012-10-31,"Wednesday","Weekday"
"8878",0,"2012-10-31","1945",2012-10-31,"Wednesday","Weekday"
"8879",0,"2012-10-31","1950",2012-10-31,"Wednesday","Weekday"
"8880",0,"2012-10-31","1955",2012-10-31,"Wednesday","Weekday"
"8881",0,"2012-10-31","2000",2012-10-31,"Wednesday","Weekday"
"8882",0,"2012-10-31","2005",2012-10-31,"Wednesday","Weekday"
"8883",0,"2012-10-31","2010",2012-10-31,"Wednesday","Weekday"
"8884",0,"2012-10-31","2015",2012-10-31,"Wednesday","Weekday"
"8885",0,"2012-10-31","2020",2012-10-31,"Wednesday","Weekday"
"8886",0,"2012-10-31","2025",2012-10-31,"Wednesday","Weekday"
"8887",0,"2012-10-31","2030",2012-10-31,"Wednesday","Weekday"
"8888",0,"2012-10-31","2035",2012-10-31,"Wednesday","Weekday"
"8889",0,"2012-10-31","2040",2012-10-31,"Wednesday","Weekday"
"8890",0,"2012-10-31","2045",2012-10-31,"Wednesday","Weekday"
"8891",0,"2012-10-31","2050",2012-10-31,"Wednesday","Weekday"
"8892",0,"2012-10-31","2055",2012-10-31,"Wednesday","Weekday"
"8893",0,"2012-10-31","2100",2012-10-31,"Wednesday","Weekday"
"8894",0,"2012-10-31","2105",2012-10-31,"Wednesday","Weekday"
"8895",0,"2012-10-31","2110",2012-10-31,"Wednesday","Weekday"
"8896",0,"2012-10-31","2115",2012-10-31,"Wednesday","Weekday"
"8897",0,"2012-10-31","2120",2012-10-31,"Wednesday","Weekday"
"8898",0,"2012-10-31","2125",2012-10-31,"Wednesday","Weekday"
"8899",0,"2012-10-31","2130",2012-10-31,"Wednesday","Weekday"
"8900",0,"2012-10-31","2135",2012-10-31,"Wednesday","Weekday"
"8901",0,"2012-10-31","2140",2012-10-31,"Wednesday","Weekday"
"8902",0,"2012-10-31","2145",2012-10-31,"Wednesday","Weekday"
"8903",0,"2012-10-31","2150",2012-10-31,"Wednesday","Weekday"
"8904",0,"2012-10-31","2155",2012-10-31,"Wednesday","Weekday"
"8905",0,"2012-10-31","2200",2012-10-31,"Wednesday","Weekday"
"8906",0,"2012-10-31","2205",2012-10-31,"Wednesday","Weekday"
"8907",0,"2012-10-31","2210",2012-10-31,"Wednesday","Weekday"
"8908",90,"2012-10-31","2215",2012-10-31,"Wednesday","Weekday"
"8909",78,"2012-10-31","2220",2012-10-31,"Wednesday","Weekday"
"8910",0,"2012-10-31","2225",2012-10-31,"Wednesday","Weekday"
"8911",0,"2012-10-31","2230",2012-10-31,"Wednesday","Weekday"
"8912",0,"2012-10-31","2235",2012-10-31,"Wednesday","Weekday"
"8913",0,"2012-10-31","2240",2012-10-31,"Wednesday","Weekday"
"8914",0,"2012-10-31","2245",2012-10-31,"Wednesday","Weekday"
"8915",0,"2012-10-31","2250",2012-10-31,"Wednesday","Weekday"
"8916",0,"2012-10-31","2255",2012-10-31,"Wednesday","Weekday"
"8917",0,"2012-10-31","2300",2012-10-31,"Wednesday","Weekday"
"8918",0,"2012-10-31","2305",2012-10-31,"Wednesday","Weekday"
"8919",0,"2012-10-31","2310",2012-10-31,"Wednesday","Weekday"
"8920",0,"2012-10-31","2315",2012-10-31,"Wednesday","Weekday"
"8921",0,"2012-10-31","2320",2012-10-31,"Wednesday","Weekday"
"8922",0,"2012-10-31","2325",2012-10-31,"Wednesday","Weekday"
"8923",0,"2012-10-31","2330",2012-10-31,"Wednesday","Weekday"
"8924",0,"2012-10-31","2335",2012-10-31,"Wednesday","Weekday"
"8925",0,"2012-10-31","2340",2012-10-31,"Wednesday","Weekday"
"8926",0,"2012-10-31","2345",2012-10-31,"Wednesday","Weekday"
"8927",0,"2012-10-31","2350",2012-10-31,"Wednesday","Weekday"
"8928",0,"2012-10-31","2355",2012-10-31,"Wednesday","Weekday"
"8929",1.71698113207547,"2012-11-01","0",2012-11-01,"Thursday","Weekday"
"8930",0.339622641509434,"2012-11-01","5",2012-11-01,"Thursday","Weekday"
"8931",0.132075471698113,"2012-11-01","10",2012-11-01,"Thursday","Weekday"
"8932",0.150943396226415,"2012-11-01","15",2012-11-01,"Thursday","Weekday"
"8933",0.0754716981132075,"2012-11-01","20",2012-11-01,"Thursday","Weekday"
"8934",2.09433962264151,"2012-11-01","25",2012-11-01,"Thursday","Weekday"
"8935",0.528301886792453,"2012-11-01","30",2012-11-01,"Thursday","Weekday"
"8936",0.867924528301887,"2012-11-01","35",2012-11-01,"Thursday","Weekday"
"8937",0,"2012-11-01","40",2012-11-01,"Thursday","Weekday"
"8938",1.47169811320755,"2012-11-01","45",2012-11-01,"Thursday","Weekday"
"8939",0.30188679245283,"2012-11-01","50",2012-11-01,"Thursday","Weekday"
"8940",0.132075471698113,"2012-11-01","55",2012-11-01,"Thursday","Weekday"
"8941",0.320754716981132,"2012-11-01","100",2012-11-01,"Thursday","Weekday"
"8942",0.679245283018868,"2012-11-01","105",2012-11-01,"Thursday","Weekday"
"8943",0.150943396226415,"2012-11-01","110",2012-11-01,"Thursday","Weekday"
"8944",0.339622641509434,"2012-11-01","115",2012-11-01,"Thursday","Weekday"
"8945",0,"2012-11-01","120",2012-11-01,"Thursday","Weekday"
"8946",1.11320754716981,"2012-11-01","125",2012-11-01,"Thursday","Weekday"
"8947",1.83018867924528,"2012-11-01","130",2012-11-01,"Thursday","Weekday"
"8948",0.169811320754717,"2012-11-01","135",2012-11-01,"Thursday","Weekday"
"8949",0.169811320754717,"2012-11-01","140",2012-11-01,"Thursday","Weekday"
"8950",0.377358490566038,"2012-11-01","145",2012-11-01,"Thursday","Weekday"
"8951",0.264150943396226,"2012-11-01","150",2012-11-01,"Thursday","Weekday"
"8952",0,"2012-11-01","155",2012-11-01,"Thursday","Weekday"
"8953",0,"2012-11-01","200",2012-11-01,"Thursday","Weekday"
"8954",0,"2012-11-01","205",2012-11-01,"Thursday","Weekday"
"8955",1.13207547169811,"2012-11-01","210",2012-11-01,"Thursday","Weekday"
"8956",0,"2012-11-01","215",2012-11-01,"Thursday","Weekday"
"8957",0,"2012-11-01","220",2012-11-01,"Thursday","Weekday"
"8958",0.132075471698113,"2012-11-01","225",2012-11-01,"Thursday","Weekday"
"8959",0,"2012-11-01","230",2012-11-01,"Thursday","Weekday"
"8960",0.226415094339623,"2012-11-01","235",2012-11-01,"Thursday","Weekday"
"8961",0,"2012-11-01","240",2012-11-01,"Thursday","Weekday"
"8962",0,"2012-11-01","245",2012-11-01,"Thursday","Weekday"
"8963",1.54716981132075,"2012-11-01","250",2012-11-01,"Thursday","Weekday"
"8964",0.943396226415094,"2012-11-01","255",2012-11-01,"Thursday","Weekday"
"8965",0,"2012-11-01","300",2012-11-01,"Thursday","Weekday"
"8966",0,"2012-11-01","305",2012-11-01,"Thursday","Weekday"
"8967",0,"2012-11-01","310",2012-11-01,"Thursday","Weekday"
"8968",0,"2012-11-01","315",2012-11-01,"Thursday","Weekday"
"8969",0.207547169811321,"2012-11-01","320",2012-11-01,"Thursday","Weekday"
"8970",0.622641509433962,"2012-11-01","325",2012-11-01,"Thursday","Weekday"
"8971",1.62264150943396,"2012-11-01","330",2012-11-01,"Thursday","Weekday"
"8972",0.584905660377358,"2012-11-01","335",2012-11-01,"Thursday","Weekday"
"8973",0.490566037735849,"2012-11-01","340",2012-11-01,"Thursday","Weekday"
"8974",0.0754716981132075,"2012-11-01","345",2012-11-01,"Thursday","Weekday"
"8975",0,"2012-11-01","350",2012-11-01,"Thursday","Weekday"
"8976",0,"2012-11-01","355",2012-11-01,"Thursday","Weekday"
"8977",1.18867924528302,"2012-11-01","400",2012-11-01,"Thursday","Weekday"
"8978",0.943396226415094,"2012-11-01","405",2012-11-01,"Thursday","Weekday"
"8979",2.56603773584906,"2012-11-01","410",2012-11-01,"Thursday","Weekday"
"8980",0,"2012-11-01","415",2012-11-01,"Thursday","Weekday"
"8981",0.339622641509434,"2012-11-01","420",2012-11-01,"Thursday","Weekday"
"8982",0.358490566037736,"2012-11-01","425",2012-11-01,"Thursday","Weekday"
"8983",4.11320754716981,"2012-11-01","430",2012-11-01,"Thursday","Weekday"
"8984",0.660377358490566,"2012-11-01","435",2012-11-01,"Thursday","Weekday"
"8985",3.49056603773585,"2012-11-01","440",2012-11-01,"Thursday","Weekday"
"8986",0.830188679245283,"2012-11-01","445",2012-11-01,"Thursday","Weekday"
"8987",3.11320754716981,"2012-11-01","450",2012-11-01,"Thursday","Weekday"
"8988",1.11320754716981,"2012-11-01","455",2012-11-01,"Thursday","Weekday"
"8989",0,"2012-11-01","500",2012-11-01,"Thursday","Weekday"
"8990",1.56603773584906,"2012-11-01","505",2012-11-01,"Thursday","Weekday"
"8991",3,"2012-11-01","510",2012-11-01,"Thursday","Weekday"
"8992",2.24528301886792,"2012-11-01","515",2012-11-01,"Thursday","Weekday"
"8993",3.32075471698113,"2012-11-01","520",2012-11-01,"Thursday","Weekday"
"8994",2.9622641509434,"2012-11-01","525",2012-11-01,"Thursday","Weekday"
"8995",2.09433962264151,"2012-11-01","530",2012-11-01,"Thursday","Weekday"
"8996",6.05660377358491,"2012-11-01","535",2012-11-01,"Thursday","Weekday"
"8997",16.0188679245283,"2012-11-01","540",2012-11-01,"Thursday","Weekday"
"8998",18.3396226415094,"2012-11-01","545",2012-11-01,"Thursday","Weekday"
"8999",39.4528301886792,"2012-11-01","550",2012-11-01,"Thursday","Weekday"
"9000",44.4905660377358,"2012-11-01","555",2012-11-01,"Thursday","Weekday"
"9001",31.4905660377358,"2012-11-01","600",2012-11-01,"Thursday","Weekday"
"9002",49.2641509433962,"2012-11-01","605",2012-11-01,"Thursday","Weekday"
"9003",53.7735849056604,"2012-11-01","610",2012-11-01,"Thursday","Weekday"
"9004",63.4528301886792,"2012-11-01","615",2012-11-01,"Thursday","Weekday"
"9005",49.9622641509434,"2012-11-01","620",2012-11-01,"Thursday","Weekday"
"9006",47.0754716981132,"2012-11-01","625",2012-11-01,"Thursday","Weekday"
"9007",52.1509433962264,"2012-11-01","630",2012-11-01,"Thursday","Weekday"
"9008",39.3396226415094,"2012-11-01","635",2012-11-01,"Thursday","Weekday"
"9009",44.0188679245283,"2012-11-01","640",2012-11-01,"Thursday","Weekday"
"9010",44.1698113207547,"2012-11-01","645",2012-11-01,"Thursday","Weekday"
"9011",37.3584905660377,"2012-11-01","650",2012-11-01,"Thursday","Weekday"
"9012",49.0377358490566,"2012-11-01","655",2012-11-01,"Thursday","Weekday"
"9013",43.811320754717,"2012-11-01","700",2012-11-01,"Thursday","Weekday"
"9014",44.377358490566,"2012-11-01","705",2012-11-01,"Thursday","Weekday"
"9015",50.5094339622642,"2012-11-01","710",2012-11-01,"Thursday","Weekday"
"9016",54.5094339622642,"2012-11-01","715",2012-11-01,"Thursday","Weekday"
"9017",49.9245283018868,"2012-11-01","720",2012-11-01,"Thursday","Weekday"
"9018",50.9811320754717,"2012-11-01","725",2012-11-01,"Thursday","Weekday"
"9019",55.6792452830189,"2012-11-01","730",2012-11-01,"Thursday","Weekday"
"9020",44.3207547169811,"2012-11-01","735",2012-11-01,"Thursday","Weekday"
"9021",52.2641509433962,"2012-11-01","740",2012-11-01,"Thursday","Weekday"
"9022",69.5471698113208,"2012-11-01","745",2012-11-01,"Thursday","Weekday"
"9023",57.8490566037736,"2012-11-01","750",2012-11-01,"Thursday","Weekday"
"9024",56.1509433962264,"2012-11-01","755",2012-11-01,"Thursday","Weekday"
"9025",73.377358490566,"2012-11-01","800",2012-11-01,"Thursday","Weekday"
"9026",68.2075471698113,"2012-11-01","805",2012-11-01,"Thursday","Weekday"
"9027",129.433962264151,"2012-11-01","810",2012-11-01,"Thursday","Weekday"
"9028",157.528301886792,"2012-11-01","815",2012-11-01,"Thursday","Weekday"
"9029",171.150943396226,"2012-11-01","820",2012-11-01,"Thursday","Weekday"
"9030",155.396226415094,"2012-11-01","825",2012-11-01,"Thursday","Weekday"
"9031",177.301886792453,"2012-11-01","830",2012-11-01,"Thursday","Weekday"
"9032",206.169811320755,"2012-11-01","835",2012-11-01,"Thursday","Weekday"
"9033",195.924528301887,"2012-11-01","840",2012-11-01,"Thursday","Weekday"
"9034",179.566037735849,"2012-11-01","845",2012-11-01,"Thursday","Weekday"
"9035",183.396226415094,"2012-11-01","850",2012-11-01,"Thursday","Weekday"
"9036",167.018867924528,"2012-11-01","855",2012-11-01,"Thursday","Weekday"
"9037",143.452830188679,"2012-11-01","900",2012-11-01,"Thursday","Weekday"
"9038",124.037735849057,"2012-11-01","905",2012-11-01,"Thursday","Weekday"
"9039",109.11320754717,"2012-11-01","910",2012-11-01,"Thursday","Weekday"
"9040",108.11320754717,"2012-11-01","915",2012-11-01,"Thursday","Weekday"
"9041",103.716981132075,"2012-11-01","920",2012-11-01,"Thursday","Weekday"
"9042",95.9622641509434,"2012-11-01","925",2012-11-01,"Thursday","Weekday"
"9043",66.2075471698113,"2012-11-01","930",2012-11-01,"Thursday","Weekday"
"9044",45.2264150943396,"2012-11-01","935",2012-11-01,"Thursday","Weekday"
"9045",24.7924528301887,"2012-11-01","940",2012-11-01,"Thursday","Weekday"
"9046",38.7547169811321,"2012-11-01","945",2012-11-01,"Thursday","Weekday"
"9047",34.9811320754717,"2012-11-01","950",2012-11-01,"Thursday","Weekday"
"9048",21.0566037735849,"2012-11-01","955",2012-11-01,"Thursday","Weekday"
"9049",40.5660377358491,"2012-11-01","1000",2012-11-01,"Thursday","Weekday"
"9050",26.9811320754717,"2012-11-01","1005",2012-11-01,"Thursday","Weekday"
"9051",42.4150943396226,"2012-11-01","1010",2012-11-01,"Thursday","Weekday"
